Sensor_ID,Machine_ID,Voltage_Reading,Pressure_Reading,Gas_Flow,RF_Power,Temperature,Sensor_Status,Drift_Status,Timestamp
SENS_018547,MACH_005,119.525,50.007,449.89,1439.9,248.91,Active,Stable,2026-03-30 00:31:01
SENS_018548,MACH_001,120.666,49.86,448.98,1524.7,249.93,Active,Stable,2026-03-30 00:28:01
SENS_018549,MACH_005,121.227,49.788,450.75,1582.2,251.89,Warning,Drifting,2026-03-30 00:25:01
SENS_018550,MACH_003,119.655,50.192,449.2,1533.6,250.67,Active,Stable,2026-03-30 00:22:01
SENS_018551,MACH_004,120.092,49.895,449.74,1370.6,250.16,Warning,Drifting,2026-03-30 00:19:01
SENS_018552,MACH_002,120.236,49.861,448.65,1460.2,249.72,Warning,Drifting,2026-03-30 00:16:01
SENS_018553,MACH_005,119.761,50.029,448.38,1502.9,248.89,Active,Stable,2026-03-30 00:13:01
SENS_018554,MACH_001,119.634,50.037,449.07,1559.2,249.98,Active,Stable,2026-03-30 00:10:01
SENS_018555,MACH_003,121.171,50.072,448.16,1514.8,250.69,Active,Stable,2026-03-30 00:07:01
SENS_018556,MACH_002,120.156,50.126,447.4,1402.1,251.49,Active,Stable,2026-03-30 00:04:01
SENS_018557,MACH_005,120.048,50.043,449.63,1569.4,250.95,Active,Stable,2026-03-30 00:01:01
SENS_018558,MACH_003,121.081,49.993,450.14,1425.7,249.91,Active,Stable,2026-03-29 23:58:01
SENS_018559,MACH_002,120.777,49.876,449.96,1443.4,250.99,Active,Stable,2026-03-29 23:55:01
SENS_018560,MACH_002,120.165,50.045,450.29,1554.5,251.19,Active,Stable,2026-03-29 23:52:01
SENS_018561,MACH_005,120.414,49.976,450.03,1486.7,248.61,Active,Stable,2026-03-29 23:49:01
SENS_018562,MACH_004,120.864,50.065,452.58,1456.2,248.4,Active,Stable,2026-03-29 23:46:01
SENS_018563,MACH_003,120.495,50.105,453.94,1509.5,249.71,Active,Stable,2026-03-29 23:43:01
SENS_018564,MACH_005,120.243,50.013,451.8,1526.4,249.12,Active,Stable,2026-03-29 23:40:01
SENS_018565,MACH_005,120.25,50.037,450.33,1402.0,249.52,Active,Stable,2026-03-29 23:37:01
SENS_018566,MACH_005,120.653,49.897,449.9,1507.8,250.59,Active,Stable,2026-03-29 23:34:01
SENS_018567,MACH_001,120.09,50.028,452.86,1521.5,250.34,Active,Stable,2026-03-29 23:31:01
SENS_018568,MACH_002,119.685,49.99,450.97,1489.2,249.53,Active,Stable,2026-03-29 23:28:01
SENS_018569,MACH_001,120.572,49.975,453.14,1396.7,250.61,Active,Stable,2026-03-29 23:25:01
SENS_018570,MACH_005,119.799,49.998,447.74,1531.9,248.29,Warning,Drifting,2026-03-29 23:22:01
SENS_018571,MACH_003,120.898,50.12,450.53,1542.3,250.79,Active,Stable,2026-03-29 23:19:01
SENS_018572,MACH_003,118.919,50.15,449.22,1460.4,250.57,Active,Stable,2026-03-29 23:16:01
SENS_018573,MACH_005,119.516,49.93,449.34,1532.0,248.53,Active,Stable,2026-03-29 23:13:01
SENS_018574,MACH_001,119.58,50.133,450.78,1570.0,251.15,Active,Stable,2026-03-29 23:10:01
SENS_018575,MACH_003,120.123,49.914,451.09,1565.5,251.05,Active,Stable,2026-03-29 23:07:01
SENS_018576,MACH_001,119.433,50.041,450.96,1541.2,249.89,Active,Stable,2026-03-29 23:04:01
SENS_018577,MACH_004,119.809,50.016,453.09,1428.9,250.73,Active,Stable,2026-03-29 23:01:01
SENS_018578,MACH_002,119.935,49.927,451.09,1472.2,248.69,Fault,Drifting,2026-03-29 22:58:01
SENS_018579,MACH_001,120.538,49.971,451.16,1496.6,250.0,Active,Stable,2026-03-29 22:55:01
SENS_018580,MACH_005,120.027,49.972,450.71,1503.6,251.81,Active,Stable,2026-03-29 22:52:01
SENS_018581,MACH_003,119.317,49.865,448.05,1598.0,250.76,Active,Stable,2026-03-29 22:49:01
SENS_018582,MACH_004,121.171,50.148,452.23,1416.4,250.37,Active,Stable,2026-03-29 22:46:01
SENS_018583,MACH_002,119.388,50.112,448.99,1546.4,251.82,Active,Stable,2026-03-29 22:43:01
SENS_018584,MACH_002,119.598,50.019,451.49,1476.3,250.22,Active,Stable,2026-03-29 22:40:01
SENS_018585,MACH_002,119.227,49.86,449.53,1461.2,251.86,Active,Stable,2026-03-29 22:37:01
SENS_018586,MACH_002,119.846,49.994,445.27,1474.9,250.93,Active,Stable,2026-03-29 22:34:01
SENS_018587,MACH_005,120.637,50.149,449.32,1483.1,250.71,Active,Stable,2026-03-29 22:31:01
SENS_018588,MACH_004,120.333,49.934,450.38,1518.6,249.79,Active,Stable,2026-03-29 22:28:01
SENS_018589,MACH_002,119.344,50.059,449.38,1519.5,249.84,Active,Stable,2026-03-29 22:25:01
SENS_018590,MACH_002,120.6,50.027,452.54,1475.2,247.75,Active,Stable,2026-03-29 22:22:01
SENS_018591,MACH_005,120.392,49.948,448.63,1551.3,249.73,Warning,Drifting,2026-03-29 22:19:01
SENS_018592,MACH_003,120.112,49.998,449.13,1429.4,253.18,Warning,Drifting,2026-03-29 22:16:01
SENS_018593,MACH_003,120.261,49.975,450.39,1428.2,250.84,Active,Stable,2026-03-29 22:13:01
SENS_018594,MACH_005,120.482,49.851,449.95,1516.7,250.27,Active,Stable,2026-03-29 22:10:01
SENS_018595,MACH_002,119.796,50.015,449.93,1518.2,250.55,Active,Stable,2026-03-29 22:07:01
SENS_018596,MACH_005,119.653,49.949,448.43,1475.1,250.45,Active,Stable,2026-03-29 22:04:01
SENS_018597,MACH_004,119.099,49.941,450.68,1573.6,248.92,Warning,Drifting,2026-03-29 22:01:01
SENS_018598,MACH_004,120.268,50.023,448.15,1512.2,249.68,Active,Stable,2026-03-29 21:58:01
SENS_018599,MACH_003,120.068,50.039,451.99,1509.3,250.52,Warning,Drifting,2026-03-29 21:55:01
SENS_018600,MACH_003,119.89,50.231,450.08,1468.7,249.16,Fault,Drifting,2026-03-29 21:52:01
SENS_018601,MACH_001,120.017,49.979,452.43,1390.5,250.87,Active,Stable,2026-03-29 21:49:01
SENS_018602,MACH_002,120.391,50.118,449.55,1469.9,247.53,Active,Stable,2026-03-29 21:46:01
SENS_018603,MACH_001,119.588,50.153,450.29,1524.2,250.13,Active,Stable,2026-03-29 21:43:01
SENS_018604,MACH_001,120.178,49.969,447.99,1478.5,250.67,Active,Stable,2026-03-29 21:40:01
SENS_018605,MACH_004,119.23,49.994,449.08,1519.8,250.68,Active,Stable,2026-03-29 21:37:01
SENS_018606,MACH_002,119.853,50.055,446.33,1549.1,249.45,Active,Stable,2026-03-29 21:34:01
SENS_018607,MACH_001,119.809,50.076,449.17,1545.0,250.15,Active,Stable,2026-03-29 21:31:01
SENS_018608,MACH_001,119.356,50.034,448.24,1506.1,249.86,Active,Stable,2026-03-29 21:28:01
SENS_018609,MACH_005,120.249,50.043,449.74,1470.7,249.68,Active,Stable,2026-03-29 21:25:01
SENS_018610,MACH_002,120.492,49.927,448.93,1453.4,251.47,Active,Stable,2026-03-29 21:22:01
SENS_018611,MACH_003,119.629,49.978,451.54,1439.9,250.08,Active,Stable,2026-03-29 21:19:01
SENS_018612,MACH_005,119.474,49.996,448.45,1453.2,249.78,Active,Stable,2026-03-29 21:16:01
SENS_018613,MACH_001,120.023,49.97,449.67,1476.9,249.85,Active,Stable,2026-03-29 21:13:01
SENS_018614,MACH_002,120.696,49.875,447.11,1492.7,250.77,Active,Stable,2026-03-29 21:10:01
SENS_018615,MACH_004,120.236,49.988,451.77,1381.2,250.3,Active,Stable,2026-03-29 21:07:01
SENS_018616,MACH_001,120.893,50.081,451.88,1461.3,250.29,Active,Stable,2026-03-29 21:04:01
SENS_018617,MACH_001,119.885,49.991,446.94,1494.3,250.02,Active,Stable,2026-03-29 21:01:01
SENS_018618,MACH_002,119.519,49.965,449.6,1486.5,252.33,Active,Stable,2026-03-29 20:58:01
SENS_018619,MACH_005,120.937,50.199,449.66,1541.8,247.69,Active,Stable,2026-03-29 20:55:01
SENS_018620,MACH_002,119.775,50.142,450.65,1521.7,252.27,Active,Stable,2026-03-29 20:52:01
SENS_018621,MACH_003,119.944,50.174,446.36,1414.1,249.06,Active,Stable,2026-03-29 20:49:01
SENS_018622,MACH_001,119.652,49.982,452.25,1454.3,250.34,Active,Stable,2026-03-29 20:46:01
SENS_018623,MACH_003,118.863,50.08,447.9,1593.4,249.18,Active,Stable,2026-03-29 20:43:01
SENS_018624,MACH_005,120.562,49.874,448.93,1517.9,247.43,Active,Stable,2026-03-29 20:40:01
SENS_018625,MACH_003,120.985,49.915,454.51,1574.9,251.5,Active,Stable,2026-03-29 20:37:01
SENS_018626,MACH_004,120.595,49.992,448.85,1526.0,250.3,Warning,Drifting,2026-03-29 20:34:01
SENS_018627,MACH_005,120.13,49.928,450.87,1521.4,249.65,Active,Stable,2026-03-29 20:31:01
SENS_018628,MACH_003,121.105,50.022,449.27,1493.5,249.67,Active,Stable,2026-03-29 20:28:01
SENS_018629,MACH_002,120.061,49.912,450.25,1574.2,250.4,Active,Stable,2026-03-29 20:25:01
SENS_018630,MACH_005,119.424,50.062,453.88,1561.0,249.86,Active,Stable,2026-03-29 20:22:01
SENS_018631,MACH_002,119.627,49.862,447.12,1521.3,249.49,Active,Stable,2026-03-29 20:19:01
SENS_018632,MACH_002,120.046,49.988,450.38,1396.1,249.37,Active,Stable,2026-03-29 20:16:01
SENS_018633,MACH_001,119.037,49.949,448.57,1523.3,250.1,Active,Stable,2026-03-29 20:13:01
SENS_018634,MACH_005,119.519,49.966,447.71,1538.4,248.72,Active,Stable,2026-03-29 20:10:01
SENS_018635,MACH_002,119.55,49.978,453.58,1522.3,250.05,Active,Stable,2026-03-29 20:07:01
SENS_018636,MACH_005,120.498,50.105,449.52,1545.8,250.45,Active,Stable,2026-03-29 20:04:01
SENS_018637,MACH_005,120.2,50.098,448.68,1407.0,250.11,Fault,Drifting,2026-03-29 20:01:01
SENS_018638,MACH_005,119.984,49.979,453.09,1519.4,248.08,Warning,Drifting,2026-03-29 19:58:01
SENS_018639,MACH_002,120.033,50.143,453.49,1531.3,251.48,Active,Stable,2026-03-29 19:55:01
SENS_018640,MACH_001,120.18,50.008,447.51,1431.9,249.61,Active,Stable,2026-03-29 19:52:01
SENS_018641,MACH_003,121.584,50.109,451.32,1487.1,251.04,Active,Stable,2026-03-29 19:49:01
SENS_018642,MACH_005,119.935,50.111,450.5,1462.3,249.16,Active,Stable,2026-03-29 19:46:01
SENS_018643,MACH_004,119.159,49.893,449.02,1499.7,249.58,Active,Stable,2026-03-29 19:43:01
SENS_018644,MACH_005,119.31,50.242,448.42,1487.5,249.25,Active,Stable,2026-03-29 19:40:01
SENS_018645,MACH_004,119.958,50.027,453.07,1479.1,250.86,Active,Stable,2026-03-29 19:37:01
SENS_018646,MACH_003,119.932,49.994,450.84,1487.6,250.55,Active,Stable,2026-03-29 19:34:01
SENS_018647,MACH_001,119.777,50.02,452.62,1663.8,247.92,Active,Stable,2026-03-29 19:31:01
SENS_018648,MACH_002,119.78,50.014,451.77,1575.0,248.59,Active,Stable,2026-03-29 19:28:01
SENS_018649,MACH_005,120.407,50.064,452.93,1536.7,251.19,Active,Stable,2026-03-29 19:25:01
SENS_018650,MACH_002,119.939,49.92,449.98,1505.0,250.92,Active,Stable,2026-03-29 19:22:01
SENS_018651,MACH_003,119.552,50.016,452.08,1534.0,248.91,Active,Stable,2026-03-29 19:19:01
SENS_018652,MACH_002,119.993,50.036,448.62,1533.0,252.1,Fault,Drifting,2026-03-29 19:16:01
SENS_018653,MACH_005,120.178,49.939,448.39,1606.0,250.63,Warning,Drifting,2026-03-29 19:13:01
SENS_018654,MACH_001,119.758,50.035,452.61,1486.0,250.52,Active,Stable,2026-03-29 19:10:01
SENS_018655,MACH_004,121.045,49.942,447.64,1508.2,250.43,Active,Stable,2026-03-29 19:07:01
SENS_018656,MACH_002,120.499,49.987,448.94,1468.9,251.15,Active,Stable,2026-03-29 19:04:01
SENS_018657,MACH_005,120.169,50.123,451.22,1534.6,250.79,Active,Stable,2026-03-29 19:01:01
SENS_018658,MACH_001,119.867,50.113,446.58,1427.1,249.17,Active,Stable,2026-03-29 18:58:01
SENS_018659,MACH_002,120.371,50.021,450.98,1400.5,250.16,Active,Stable,2026-03-29 18:55:01
SENS_018660,MACH_002,119.91,50.044,449.24,1485.7,249.48,Active,Stable,2026-03-29 18:52:01
SENS_018661,MACH_002,120.309,50.01,446.89,1474.2,251.38,Active,Stable,2026-03-29 18:49:01
SENS_018662,MACH_004,119.878,50.076,449.99,1526.8,248.9,Active,Stable,2026-03-29 18:46:01
SENS_018663,MACH_001,120.4,49.982,451.39,1475.5,250.08,Active,Stable,2026-03-29 18:43:01
SENS_018664,MACH_003,119.42,49.8,451.69,1331.5,249.49,Active,Stable,2026-03-29 18:40:01
SENS_018665,MACH_004,120.77,49.985,451.04,1593.6,250.12,Fault,Drifting,2026-03-29 18:37:01
SENS_018666,MACH_001,120.345,49.973,449.26,1565.3,249.4,Active,Stable,2026-03-29 18:34:01
SENS_018667,MACH_004,120.824,49.91,451.03,1485.3,250.75,Active,Stable,2026-03-29 18:31:01
SENS_018668,MACH_001,120.527,50.075,447.86,1522.4,249.25,Active,Stable,2026-03-29 18:28:01
SENS_018669,MACH_003,120.052,50.059,445.35,1458.8,250.7,Active,Stable,2026-03-29 18:25:01
SENS_018670,MACH_002,119.148,50.09,449.83,1419.1,249.92,Active,Stable,2026-03-29 18:22:01
SENS_018671,MACH_002,119.317,50.136,446.91,1491.6,250.65,Warning,Drifting,2026-03-29 18:19:01
SENS_018672,MACH_001,119.246,50.073,453.05,1545.8,250.12,Active,Stable,2026-03-29 18:16:01
SENS_018673,MACH_001,120.608,50.048,449.8,1621.1,250.24,Active,Stable,2026-03-29 18:13:01
SENS_018674,MACH_001,119.981,50.058,454.23,1553.7,249.89,Active,Stable,2026-03-29 18:10:01
SENS_018675,MACH_005,121.016,50.102,450.81,1538.9,251.1,Active,Stable,2026-03-29 18:07:01
SENS_018676,MACH_001,120.157,50.036,452.41,1566.5,250.42,Active,Stable,2026-03-29 18:04:01
SENS_018677,MACH_005,120.121,50.152,447.41,1530.7,250.23,Warning,Drifting,2026-03-29 18:01:01
SENS_018678,MACH_005,120.314,50.01,452.4,1547.2,251.82,Active,Stable,2026-03-29 17:58:01
SENS_018679,MACH_003,119.335,49.937,448.96,1528.4,249.57,Active,Stable,2026-03-29 17:55:01
SENS_018680,MACH_002,119.033,49.981,451.46,1533.2,252.16,Active,Stable,2026-03-29 17:52:01
SENS_018681,MACH_001,120.784,50.226,449.32,1535.2,249.14,Active,Stable,2026-03-29 17:49:01
SENS_018682,MACH_005,119.273,49.962,448.74,1477.4,250.08,Active,Stable,2026-03-29 17:46:01
SENS_018683,MACH_001,119.561,50.014,448.46,1526.4,250.46,Active,Stable,2026-03-29 17:43:01
SENS_018684,MACH_005,119.983,49.933,452.44,1498.6,249.18,Active,Stable,2026-03-29 17:40:01
SENS_018685,MACH_002,120.427,49.895,449.8,1606.1,251.53,Active,Stable,2026-03-29 17:37:01
SENS_018686,MACH_004,119.733,49.947,454.35,1432.0,251.88,Active,Stable,2026-03-29 17:34:01
SENS_018687,MACH_003,119.95,50.222,447.91,1407.9,249.31,Active,Stable,2026-03-29 17:31:01
SENS_018688,MACH_003,119.412,49.954,448.14,1548.3,251.21,Active,Stable,2026-03-29 17:28:01
SENS_018689,MACH_005,120.775,50.109,449.07,1506.1,251.66,Active,Stable,2026-03-29 17:25:01
SENS_018690,MACH_001,120.016,50.106,452.41,1537.1,250.94,Warning,Drifting,2026-03-29 17:22:01
SENS_018691,MACH_005,120.393,49.945,448.0,1475.3,251.22,Active,Stable,2026-03-29 17:19:01
SENS_018692,MACH_001,119.397,50.062,449.54,1506.5,250.1,Active,Stable,2026-03-29 17:16:01
SENS_018693,MACH_001,119.618,49.76,452.89,1537.6,250.01,Active,Stable,2026-03-29 17:13:01
SENS_018694,MACH_002,119.87,50.115,448.53,1473.0,247.72,Active,Stable,2026-03-29 17:10:01
SENS_018695,MACH_002,119.323,50.051,446.83,1526.1,248.95,Active,Stable,2026-03-29 17:07:01
SENS_018696,MACH_002,120.036,50.027,453.44,1539.0,249.33,Active,Stable,2026-03-29 17:04:01
SENS_018697,MACH_002,120.262,50.048,450.09,1517.6,249.31,Active,Stable,2026-03-29 17:01:01
SENS_018698,MACH_002,119.659,49.902,452.19,1389.6,249.29,Active,Stable,2026-03-29 16:58:01
SENS_018699,MACH_004,120.154,50.028,450.38,1454.4,250.12,Active,Stable,2026-03-29 16:55:01
SENS_018700,MACH_001,119.918,49.794,453.14,1467.8,249.27,Active,Stable,2026-03-29 16:52:01
SENS_018701,MACH_002,119.17,50.18,448.72,1572.0,249.34,Active,Stable,2026-03-29 16:49:01
SENS_018702,MACH_001,119.986,50.015,450.41,1475.4,249.19,Warning,Drifting,2026-03-29 16:46:01
SENS_018703,MACH_004,120.242,49.898,450.36,1452.4,250.07,Active,Stable,2026-03-29 16:43:01
SENS_018704,MACH_004,120.272,49.815,451.0,1463.7,250.43,Active,Stable,2026-03-29 16:40:01
SENS_018705,MACH_002,119.516,49.978,453.49,1607.8,249.29,Active,Stable,2026-03-29 16:37:01
SENS_018706,MACH_003,119.881,49.758,449.89,1495.2,249.9,Active,Stable,2026-03-29 16:34:01
SENS_018707,MACH_004,119.937,50.101,451.47,1471.3,250.53,Active,Stable,2026-03-29 16:31:01
SENS_018708,MACH_003,119.502,50.098,449.34,1501.6,250.88,Active,Stable,2026-03-29 16:28:01
SENS_018709,MACH_003,119.711,49.978,448.35,1573.5,249.11,Active,Stable,2026-03-29 16:25:01
SENS_018710,MACH_003,119.331,49.912,450.27,1482.2,249.32,Active,Stable,2026-03-29 16:22:01
SENS_018711,MACH_005,120.122,49.906,448.01,1506.7,250.89,Active,Stable,2026-03-29 16:19:01
SENS_018712,MACH_005,119.736,50.06,449.89,1472.9,250.36,Active,Stable,2026-03-29 16:16:01
SENS_018713,MACH_003,119.673,50.016,452.01,1622.4,250.12,Active,Stable,2026-03-29 16:13:01
SENS_018714,MACH_003,119.504,49.778,450.59,1498.5,249.12,Active,Stable,2026-03-29 16:10:01
SENS_018715,MACH_001,120.514,50.063,450.72,1539.2,247.74,Active,Stable,2026-03-29 16:07:01
SENS_018716,MACH_004,119.775,49.884,448.8,1544.0,250.06,Active,Stable,2026-03-29 16:04:01
SENS_018717,MACH_004,120.071,50.003,448.37,1557.7,248.46,Active,Stable,2026-03-29 16:01:01
SENS_018718,MACH_005,119.908,50.179,449.19,1492.7,248.46,Active,Stable,2026-03-29 15:58:01
SENS_018719,MACH_004,119.993,49.918,448.8,1486.2,250.61,Active,Stable,2026-03-29 15:55:01
SENS_018720,MACH_002,120.355,50.082,451.19,1464.3,251.61,Active,Stable,2026-03-29 15:52:01
SENS_018721,MACH_002,120.07,49.917,449.62,1476.6,250.93,Active,Stable,2026-03-29 15:49:01
SENS_018722,MACH_004,120.345,50.172,451.18,1427.8,249.86,Warning,Drifting,2026-03-29 15:46:01
SENS_018723,MACH_004,120.13,50.017,449.99,1469.0,248.92,Active,Stable,2026-03-29 15:43:01
SENS_018724,MACH_004,120.556,49.909,449.91,1653.0,251.57,Active,Stable,2026-03-29 15:40:01
SENS_018725,MACH_003,119.899,50.092,447.23,1593.2,249.71,Active,Stable,2026-03-29 15:37:01
SENS_018726,MACH_003,120.538,50.031,449.27,1413.1,248.98,Active,Stable,2026-03-29 15:34:01
SENS_018727,MACH_004,120.092,50.077,449.71,1459.4,251.06,Active,Stable,2026-03-29 15:31:01
SENS_018728,MACH_005,119.551,50.046,448.56,1562.6,248.48,Active,Stable,2026-03-29 15:28:01
SENS_018729,MACH_004,119.62,49.894,453.56,1482.1,249.87,Active,Stable,2026-03-29 15:25:01
SENS_018730,MACH_004,119.382,49.904,445.83,1462.4,251.17,Active,Stable,2026-03-29 15:22:01
SENS_018731,MACH_002,119.781,50.124,453.42,1504.7,252.0,Active,Stable,2026-03-29 15:19:01
SENS_018732,MACH_004,119.611,49.841,450.18,1566.8,249.59,Active,Stable,2026-03-29 15:16:01
SENS_018733,MACH_003,120.019,50.012,449.23,1494.1,251.71,Warning,Drifting,2026-03-29 15:13:01
SENS_018734,MACH_003,119.803,50.081,451.38,1545.4,248.75,Fault,Drifting,2026-03-29 15:10:01
SENS_018735,MACH_002,120.227,49.846,451.77,1390.5,250.94,Active,Stable,2026-03-29 15:07:01
SENS_018736,MACH_003,120.245,49.924,450.23,1456.8,249.52,Warning,Drifting,2026-03-29 15:04:01
SENS_018737,MACH_004,119.341,49.802,452.5,1436.9,249.63,Warning,Drifting,2026-03-29 15:01:01
SENS_018738,MACH_003,119.921,50.026,452.7,1539.6,251.79,Active,Stable,2026-03-29 14:58:01
SENS_018739,MACH_002,121.178,50.116,448.68,1482.5,249.28,Warning,Drifting,2026-03-29 14:55:01
SENS_018740,MACH_002,119.304,49.91,452.2,1512.5,250.02,Active,Stable,2026-03-29 14:52:01
SENS_018741,MACH_004,120.418,49.99,449.49,1568.2,249.01,Active,Stable,2026-03-29 14:49:01
SENS_018742,MACH_005,120.331,50.127,446.11,1478.0,250.87,Active,Stable,2026-03-29 14:46:01
SENS_018743,MACH_004,120.278,50.099,450.49,1440.5,250.39,Active,Stable,2026-03-29 14:43:01
SENS_018744,MACH_004,119.809,49.977,451.67,1454.2,249.56,Active,Stable,2026-03-29 14:40:01
SENS_018745,MACH_003,120.397,49.969,448.2,1486.8,247.81,Active,Stable,2026-03-29 14:37:01
SENS_018746,MACH_005,120.576,50.056,449.37,1582.9,251.46,Active,Stable,2026-03-29 14:34:01
SENS_018747,MACH_003,119.17,49.921,450.99,1529.2,250.38,Active,Stable,2026-03-29 14:31:01
SENS_018748,MACH_003,119.486,50.046,448.59,1495.1,249.93,Active,Stable,2026-03-29 14:28:01
SENS_018749,MACH_004,120.61,49.917,449.35,1543.0,249.94,Active,Stable,2026-03-29 14:25:01
SENS_018750,MACH_005,118.812,50.058,448.5,1536.6,250.82,Active,Stable,2026-03-29 14:22:01
SENS_018751,MACH_001,121.48,49.971,447.94,1441.2,247.8,Active,Stable,2026-03-29 14:19:01
SENS_018752,MACH_002,120.401,49.776,455.17,1457.8,249.24,Fault,Drifting,2026-03-29 14:16:01
SENS_018753,MACH_001,119.913,49.816,450.08,1508.1,247.92,Warning,Drifting,2026-03-29 14:13:01
SENS_018754,MACH_005,119.945,50.152,450.48,1382.1,247.87,Active,Stable,2026-03-29 14:10:01
SENS_018755,MACH_001,120.708,50.294,449.79,1550.8,248.33,Active,Stable,2026-03-29 14:07:01
SENS_018756,MACH_003,120.437,50.166,447.01,1547.5,250.54,Warning,Drifting,2026-03-29 14:04:01
SENS_018757,MACH_003,120.277,49.997,452.49,1446.8,249.53,Active,Stable,2026-03-29 14:01:01
SENS_018758,MACH_005,120.284,50.102,450.09,1532.5,249.12,Warning,Drifting,2026-03-29 13:58:01
SENS_018759,MACH_001,119.864,50.049,449.69,1511.7,251.77,Active,Stable,2026-03-29 13:55:01
SENS_018760,MACH_002,119.831,50.036,446.93,1582.1,249.41,Active,Stable,2026-03-29 13:52:01
SENS_018761,MACH_001,119.651,50.171,446.53,1489.4,251.3,Active,Stable,2026-03-29 13:49:01
SENS_018762,MACH_001,119.354,49.897,450.65,1418.3,250.29,Active,Stable,2026-03-29 13:46:01
SENS_018763,MACH_004,120.444,49.989,449.65,1576.8,249.77,Active,Stable,2026-03-29 13:43:01
SENS_018764,MACH_001,120.437,50.027,448.96,1513.9,250.41,Active,Stable,2026-03-29 13:40:01
SENS_018765,MACH_004,120.18,49.953,449.49,1437.3,251.31,Active,Stable,2026-03-29 13:37:01
SENS_018766,MACH_003,120.359,49.825,446.21,1604.0,249.28,Active,Stable,2026-03-29 13:34:01
SENS_018767,MACH_002,119.283,50.036,446.98,1395.6,249.75,Active,Stable,2026-03-29 13:31:01
SENS_018768,MACH_001,120.17,50.123,452.28,1598.0,250.12,Active,Stable,2026-03-29 13:28:01
SENS_018769,MACH_001,120.007,49.982,451.04,1509.8,249.76,Warning,Drifting,2026-03-29 13:25:01
SENS_018770,MACH_001,120.624,49.999,451.22,1442.6,250.2,Active,Stable,2026-03-29 13:22:01
SENS_018771,MACH_004,120.561,50.054,450.54,1462.5,249.72,Active,Stable,2026-03-29 13:19:01
SENS_018772,MACH_004,120.043,49.884,448.56,1458.9,250.69,Warning,Drifting,2026-03-29 13:16:01
SENS_018773,MACH_002,120.999,49.957,449.79,1472.4,251.72,Active,Stable,2026-03-29 13:13:01
SENS_018774,MACH_005,121.092,50.133,445.19,1481.5,251.55,Active,Stable,2026-03-29 13:10:01
SENS_018775,MACH_001,120.501,49.968,450.51,1514.9,249.95,Active,Stable,2026-03-29 13:07:01
SENS_018776,MACH_002,120.704,50.001,449.59,1520.9,249.83,Fault,Drifting,2026-03-29 13:04:01
SENS_018777,MACH_003,120.928,50.14,450.72,1446.6,248.96,Active,Stable,2026-03-29 13:01:01
SENS_018778,MACH_002,120.21,49.821,450.19,1495.1,252.04,Fault,Drifting,2026-03-29 12:58:01
SENS_018779,MACH_002,120.686,50.066,450.27,1503.3,249.92,Active,Stable,2026-03-29 12:55:01
SENS_018780,MACH_001,119.505,49.912,449.26,1543.2,250.33,Active,Stable,2026-03-29 12:52:01
SENS_018781,MACH_001,120.395,50.001,450.52,1455.6,250.9,Active,Stable,2026-03-29 12:49:01
SENS_018782,MACH_003,119.231,50.034,447.51,1515.8,250.17,Active,Stable,2026-03-29 12:46:01
SENS_018783,MACH_001,120.321,49.93,446.85,1449.0,248.73,Active,Stable,2026-03-29 12:43:01
SENS_018784,MACH_005,120.139,50.064,447.54,1436.2,249.57,Active,Stable,2026-03-29 12:40:01
SENS_018785,MACH_002,119.81,49.991,449.63,1452.3,251.38,Warning,Drifting,2026-03-29 12:37:01
